"For Energy Storage, MXene Materials Show Increasing Promise (pubs.acs)",http://news.feedzilla.com/en_us/stories/science/413656834?client_source=api&format=json,"Recently discovered family of 2-D materials could one day yield high-
performance batteries, flexible electronics, and more

"
GOP Agenda Promises Worst Attack on Environmental Protections in Decades (climateark),http://news.feedzilla.com/en_us/stories/science/413752581?client_source=api&format=json,"EcoWatch: Last year, it often seemed like we were fighting attacks on the
environment from all sides. But those of us pushing back against pollution and
climate change enjoyed some significant victories in 2014, including the
People’s Climate March in New York in September—said to be the largest
environmental march in history—the dimming prospects for drilling in the
Arctic, and of course, the fracking ban in New York state. 2015 is shaping up
to be a year of even bigger environmental battles, with a new...

"
HMC opens dedicated supportive and palliative care unit at the National Center for Cancer Care and Research (AME ),http://news.feedzilla.com/en_us/stories/science/413407660?client_source=api&format=json,"Hamad Medical Corporation (HMC) has announced the opening of their new 10-bed
supportive and palliativecare unit (SPCU) at the National Center for Cancer
Care and Research (NCCCR). Hanan Al Kuwari PhD, HMC’s Managing Director, who
officially opened the unit, explained that this was a very important milestone
in the journey of transformation for cancer services. […]

"
How Long Will It Take Streaming To Dominate the Music Business?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/slGmwTh8Jjw/story01.htm,"journovampire writes with this story about the booming music streaming business. ""Streaming is on course to make more money for the U.S. music business than downloads and physical sales combined within the next three years. The U.S. appears poised for streaming to become its most valuable music format in either 2016 or 2017, according to MBW forecasts &ndash; so long as you include SoundExchange royalties generated by digital radio platforms like Pandora alongside subscription and ad-supported platforms like Spotify. But in the other three biggest recorded music markets in the world &ndash; France, Germany and Japan &ndash; the public appears more hesitant to allow streaming to take over.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Long+Will+It+Take+Streaming+To+Dominate+the+Music+Business%3F%3A+http%3A%2F%2Fbit.ly%2F1xLjI6g""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F15%2F01%2F05%2F195246%2Fhow-long-will-it-take-streaming-to-dominate-the-music-business%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/15/01/05/195246/how-long-will-it-take-streaming-to-dominate-the-music-business?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/15/01/05/195246/how-long-will-it-take-streaming-to-dominate-the-music-business?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6635887&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/42071d74/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443555013/u/49/f/647410/c/35028/s/42071d74/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/slGmwTh8Jjw"" height=""1"" width=""1"" alt=""""/>"
How to age gracefully? Ask a bowhead whale (reuters),http://news.feedzilla.com/en_us/stories/science/413802437?client_source=api&format=json,"WASHINGTON (Reuters) - To learn the secret behind aging gracefully, you may
want to check out the bowhead whale, the majestic denizen of the Arctic waters
that boasts a lifespan topping 200 years.

"
"In Daring Plan, Tomorrow SpaceX To Land a Rocket On Floating Platform",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ageOWXQZR24/story01.htm,"HughPickens.com writes ""The cost of getting to orbit is exorbitant, because the rocket, with its multimillion-dollar engines, ends up as trash in the ocean after one launching, something Elon Musk likens to throwing away a 747 jet after a single transcontinental flight. That's why tomorrow morning at 620 am his company hopes to upend the economics of space travel in a daring plan by attempting to land the first stage of a Falcon 9 rocket intact on a floating platform, 300 feet long and 170 feet wide in the Atlantic Ocean. SpaceX has attempted similar maneuvers on three earlier Falcon 9 flights, and on the second and third attempts, the rocket slowed to a hover before splashing into the water. ""We've been able to soft-land the rocket booster in the ocean twice so far,"" says Musk. ""Unfortunately, it sort of sat there for several seconds, then tipped over and exploded. It's quite difficult to reuse at that point."" After the booster falls away and the second stage continues pushing the payload to orbit, its engines will reignite to turn it around and guide it to a spot about 200 miles east of Jacksonville, Florida. Musk puts the chances of success at 50 percent or less but over the dozen or so flights scheduled for this year, ""I think it's quite likely, 80 to 90 percent likely, that one of those flights will be able to land and refly."" SpaceX will offer its own launch webcast on the company's website beginning at 6 a.m. If SpaceX's gamble succeeds, the company plans to reuse the rocket stage on a later flight. ""Reusability is the critical breakthrough needed in rocketry to take things to the next level."" SpaceX announced the plan in December.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=In+Daring+Plan%2C+Tomorrow+SpaceX+To+Land+a+Rocket+On+Floating+Platform%3A+http%3A%2F%2Fbit.ly%2F14pYT3o""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F15%2F01%2F05%2F172259%2Fin-daring-plan-tomorrow-spacex-to-land-a-rocket-on-floating-platform%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/15/01/05/172259/in-daring-plan-tomorrow-spacex-to-land-a-rocket-on-floating-platform?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/15/01/05/172259/in-daring-plan-tomorrow-spacex-to-land-a-rocket-on-floating-platform?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6635389&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/42065f07/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443490911/u/49/f/647410/c/35028/s/42065f07/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/ageOWXQZR24"" height=""1"" width=""1"" alt=""""/>"
Inside Amsterdam's Efforts To Become a Smart City,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/bSBcM-WzRrE/story01.htm,"First time accepted submitter MollsEisley writes Throughout Amsterdam there are ""Living Labs,"" or communities that act as petri dishes for ideas and initiatives to be tested before scaling them across the city. In IJburg, Amsterdam's youngest neighborhood, projects like free Wi-Fi and a new Fiber network, personalized television and transportation services, and a coworking space allow residents to experiment and test city projects to improve healthcare, environment, and energy programs in the city.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Inside+Amsterdam's+Efforts+To+Become+a+Smart+City%3A+http%3A%2F%2Fbit.ly%2F14edaQ8""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F01%2F05%2F1837256%2Finside-amsterdams-efforts-to-become-a-smart-city%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/01/05/1837256/inside-amsterdams-efforts-to-become-a-smart-city?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/01/05/1837256/inside-amsterdams-efforts-to-become-a-smart-city?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6635793&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/42071b41/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443554745/u/49/f/647410/c/35028/s/42071b41/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/bSBcM-WzRrE"" height=""1"" width=""1"" alt=""""/>"
Intel Unveils 5th Gen Core Series Broadwell-U CPUs and Cherry Trail Atom,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/P7yscTRTl4c/story01.htm,"MojoKid writes Intel has officially taken the wraps off its 5th generation Core Series notebook processor, code named Broadwell-U. This new SoC is a ""tick"" in Intel's tick-tock plan, which means it's mostly a die shrink of the existing Haswell architecture, at least on the CPU side. On the GPU side, there's a bevy of improvements and advances, and the video decoder block has been beefed up with dual bit stream decoders in its high-end (GT3) hardware. Other feature improvements and capabilities are expected, though Intel has been quiet on exactly what they have tweaked and changed to date. Intel is claiming that the architecture will boost battery life by 1.5 hours, speed video conversions, and offer a whopping 22% improvement to 3D performance &mdash; a gain on par with what we saw when moving from Ivy Bridge to Haswell. Intel also took the wraps off their next gen Atom CPU, code named Cherry Trail. This is essentially a 14nm Bay Trail die shrink that's been on the roadmap for a while. As with Haswell-Broadwell, the Bay Trail-Cherry Trail shift is aimed at improving CPU power consumption and overall SoC power characteristics, though again, we'll see an updated GPU baked in as well.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Intel+Unveils+5th+Gen+Core+Series+Broadwell-U+CPUs+and+Cherry+Trail+Atom%3A+http%3A%2F%2Fbit.ly%2F1Apsiph""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F15%2F01%2F05%2F1844225%2Fintel-unveils-5th-gen-core-series-broadwell-u-cpus-and-cherry-trail-atom%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/15/01/05/1844225/intel-unveils-5th-gen-core-series-broadwell-u-cpus-and-cherry-trail-atom?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/15/01/05/1844225/intel-unveils-5th-gen-core-series-broadwell-u-cpus-and-cherry-trail-atom?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6635815&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/42076f3b/sc/15/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/a2.htm""><img src=""http://da.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443495514/u/49/f/647410/c/35028/s/42076f3b/sc/15/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/P7yscTRTl4c"" height=""1"" width=""1"" alt=""""/>"
Interviews: Ask Alexander Stepanov and Daniel E. Rose a Question,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Lhjm6-t992Y/story01.htm,"An anonymous reader writes ""Alexander Stepanov studied mathematics at Moscow State University and has been programming since 1972. His work on foundations of programming has been supported by GE, Brooklyn Polytechnic, AT&amp;T, HP, SGI, and, since 2002, Adobe. In 1995 he received the Dr. Dobb's Journal Excellence in Programming Award for the design of the C++ Standard Template Library. Currently, he is the Senior Principal Engineer at A9.com. Daniel E. Roseis a programmer and research scientist who has held management positions at Apple, AltaVista, Xigo, Yahoo, and is the Chief Scientist for Search at A9.com. His research focuses on all aspects of search technology, ranging from low-level algorithms for index compression to human-computer interaction issues in web search. Rose led the team at Apple that created desktop search for the Macintosh. In addition to working together, the pair have recently written a book, From Mathematics to Generic Programming. Alexander and Daniel have agreed to answer any questions you may have about their book, their work, or programming in general. As usual, ask as many as you'd like, but please, one per post.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Interviews%3A+Ask+Alexander+Stepanov+and+Daniel+E.+Rose+a+Question%3A+http%3A%2F%2Fbit.ly%2F17dvElG""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Finterviews.slashdot.org%2Fstory%2F15%2F01%2F05%2F1431248%2Finterviews-ask-alexander-stepanov-and-daniel-e-rose-a-question%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://interviews.slashdot.org/story/15/01/05/1431248/interviews-ask-alexander-stepanov-and-daniel-e-rose-a-question?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://interviews.slashdot.org/story/15/01/05/1431248/interviews-ask-alexander-stepanov-and-daniel-e-rose-a-question?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6634501&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4205ccb5/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443489730/u/49/f/647410/c/35028/s/4205ccb5/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/Lhjm6-t992Y"" height=""1"" width=""1"" alt=""""/>"
"Microsoft Unveils Nokia 215, a $29 Phone With Internet Access",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/kboUxJuK5CM/story01.htm,"An anonymous reader sends word of the Nokia 215, Microsoft's $29 internet-ready phone. ""Smartphones may be more affordable than ever, but, for quite a few people, they are still too expensive. And they offer short battery life, pretty much across the board. It is not a winning combination, especially for those living in developing markets, looking to be connected to the Internet while on the go. Enter Nokia 215, a dirt-cheap Internet-ready phone, which Microsoft announced earlier today. It packs some of the most-important features people want in a smartphone, but without any of the major drawbacks. The software giant calls it its ""most affordable Internet-ready entry-level phone yet"", costing just $29.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Microsoft+Unveils+Nokia+215%2C+a+%2429+Phone+With+Internet+Access%3A+http%3A%2F%2Fbit.ly%2F1xKp7Hv""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F15%2F01%2F05%2F1241215%2Fmicrosoft-unveils-nokia-215-a-29-phone-with-internet-access%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/15/01/05/1241215/microsoft-unveils-nokia-215-a-29-phone-with-internet-access?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/15/01/05/1241215/microsoft-unveils-nokia-215-a-29-phone-with-internet-access?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6633293&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4204787f/sc/5/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/a2.htm""><img src=""http://da.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443553784/u/49/f/647410/c/35028/s/4204787f/sc/5/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/kboUxJuK5CM"" height=""1"" width=""1"" alt=""""/>"
